lat,lon,fullnamero
-15.916667,167.166667,Tentaréssoup
-16.9,168.533333,Aiwos Mission Station
-16.9,168.533333,Aiwos
-16.9,168.533333,Aïoua
-16.666667,168.216667,Tavio
-16.15,168.116667,Fanréréo
-16.116667,168.133333,Fanouatatao
-16.816667,168.266667,Bumboko
-17.083333,168.383333,Sang’hava
-17.083333,168.383333,Sangafa
-16.583333,167.483333,Milipe
-16.583333,167.483333,Mélip
-16.466667,167.433333,Labo
-16.133333,168.15,Néha
-16.133333,168.116667,Linboul
-16.05,167.366667,Plamaé
-16.25,167.616667,Maténoua
-16.183333,168.083333,Melto
-16.266667,167.933333,Mélten
-16.883333,168.583333,Selembenga
-16.883333,168.583333,Matangui-Salembanga
-16.883333,168.583333,Selembanga
-16.883333,168.583333,Matangi
-16.783333,168.166667,Valesdir
-17.05,168.366667,Maraé
-17.066667,168.416667,Makata
-15.933333,167.166667,Tentaréssak
-16.266667,167.95,Bwélétaveureukon
-16.116667,168.116667,Bwéhaltalam
-16.2,167.983333,Ranvérékon
-16.35,168.283333,Toak
-16.5,168.216667,Paouléli
-16.166667,168.2,Fonwor
-16.116667,168.166667,Fontengro
-16.15,168.116667,Nountor
-16.116667,168.15,Lonyemyem
-16.616667,168.15,Wélawéa
-17.133333,168.416667,Moualakot
-17.133333,168.416667,Malakot
-16.6,168.2,Moriou
-17.266667,168.416667,Nasanga
-16.666667,168.133333,Bonkowia
-16.666667,168.133333,Bonkovia
-16.066667,167.383333,Norsup
-16.066667,167.383333,Norsoup
-16.066667,167.383333,Norsuup
-16.15,167.466667,Noboros
-16.15,167.216667,Ellarmo
-16.316667,168.05,Pesia
-16.433333,167.783333,Saint-Paul
-16.433333,167.783333,Péniciès
-16.433333,168.233333,Tabwé
-16.5,168.2,Taal Nétan
-16.166667,168.083333,Loluerkon
-16.266667,168.25,Endou
-16.266667,168.25,Endu Pahakol
-16.033333,167.183333,Karo
-16.35,167.366667,Tavendroua
-16.35,167.366667,Sainte Thérèse
-17.066667,168.416667,Tongaméa
-16.916667,168.516667,Panita
-16.6,168.166667,Lowékéwou
-16.116667,168.133333,Likon
-16.166667,168.083333,Ranuetlam
-16.366667,168.25,Morou
-16.316667,168,Meltébin
-16.166667,168.1,Mélibwé
-16.116667,168.183333,Fonteng
-16.116667,168.116667,Fona
-16.233333,167.916667,Wakon
-16.133333,168.15,Fantiékon
-16.35,168.266667,Mat
-16.366667,168.233333,Taviac
-16.333333,168.283333,Oulé
-15.983333,167.183333,Oroni
-16.516667,168.216667,Ignal
-16.116667,168.15,Tobol
-16.783333,168.15,Les Allobroges
-16.683333,168.283333,Léppa
-16.9,168.55,Worafiou
-16.25,167.95,Loliboulo
-16.45,168.216667,Liro
-16.9,168.566667,Eouta
-16.9,168.566667,Éuta
-16.366667,168.216667,Bowé
-16.466667,168.233333,Sankay
-15.95,167.183333,Tenmial
-16.183333,167.466667,Katbol
-16.233333,167.95,Toou
-16.233333,167.95,Tow
-16.283333,167.933333,Malvér
-16.3,168.283333,Matié
-16.15,168.183333,Konkon
-16.166667,168.1,Tellit
-16.333333,168.3,Pamel
-16.133333,168.133333,Fanla
-16.166667,168.1,Lonwel
-16.133333,168.166667,Lonwar
-16.3,167.95,Leve
-17.016667,168.616667,Likalia
-15.9,167.266667,Tenmérer
-16.116667,167.433333,Litzlitz
-16.45,167.816667,Sainte-Anne
-16.45,167.816667,Drivaï
-16.45,168.25,Louli
-16.633333,168.15,Fisina
-17.066667,168.4,Finongi
-16.816667,168.183333,Vovo
-16.333333,168,Sanasoup
-16.316667,167.983333,Batin
-16.316667,167.983333,Sésivi
-16.316667,167.983333,Bat
-16.316667,167.983333,Sessivi
-16.116667,168.15,Melbulbul
-16.75,168.15,Bouté-Bouté
-16.716667,168.116667,Burumba
-16.716667,168.116667,Bucumba
-16.716667,168.116667,Bouroumba
-16.05,167.216667,Inter
-16,167.333333,Tomboul
-16.033333,167.166667,Tenmarou
-15.916667,167.166667,Sonrha
-16.066667,167.4,Slétassimal
-16.716667,168.116667,Yémamoso
-16.633333,168.133333,Vapana
-16.633333,168.133333,Yapana
-16.083333,167.4,Aop
-16.15,167.45,Port-Stanley
-16.15,167.45,Port Stanley
-16.35,168.066667,Bolès
-16.116667,168.15,Bogor
-16.283333,167.95,Baalap
-16.283333,167.95,Baulap
-16.3,168.266667,Asé
-16.583333,168.166667,Lamarou
-16.8,168.266667,Votlo
-16.033333,167.166667,Poutoumiel
-15.883333,167.25,Potovrou
-16.116667,168.166667,Baréréo
-16.166667,168.116667,Banhoul
-16.466667,168.216667,Noou
-16.65,168.216667,Nikaura
-16.65,168.216667,Nikaoura
-16.6,168.133333,Ngalovasoro
-16.6,168.133333,Ngalaporoua
-16.166667,168.116667,Néhatourou
-16.133333,168.133333,Nehatlin
-16.35,168.05,Lalinda
-16.35,168.066667,Lalembu
-16.35,168.066667,Lalembou
-16.533333,168.35,Halos
-16.116667,168.15,Tawor
-16.716667,168.25,Léman
-16.366667,167.766667,Douèn
-16.45,168.216667,Borabor
-16.116667,168.15,Woo
-15.933333,167.166667,Matanvat
-16.333333,167.383333,Kindou
-16.283333,167.983333,Aoutili
-16.25,168.383333,Panmouwouom
-16.516667,168.316667,Holen
-16.183333,168.1,Fanebal
-16.1,168.15,Ioul
-16.1,168.15,Oloul
-16.1,168.15,Olal
-16.1,168.15,Olul
-16.05,167.4,Tivel
-16.266667,167.4,Tisbel
-16.35,167.733333,Fartabo
-16.883333,168.55,Pourao
-16.883333,168.55,Kouroumanpé
-16.316667,167.7,Assen
-16.283333,167.966667,Yélowouwou
-16.266667,167.916667,Ouro
-16.266667,167.916667,Wuro
-16.366667,168.25,Saé
-16.366667,168.25,Saé-Béthel
-16.3,168.3,Rovo
-16.5,168.216667,Napoul
-16.116667,168.133333,Métanwar
-16.133333,168.133333,Métamli
-16.55,167.733333,Marembako
-15.9,167.183333,Invanou
-16.15,168.133333,Hawor
-16.266667,167.983333,Emiotouan
-16.816667,168.383333,Sakao
-16.816667,168.383333,Sakau
-16.816667,168.383333,Loopa
-16.533333,167.816667,Peskarüs
-16.533333,167.816667,Peskarous
-16.533333,167.816667,Loghvari
-16.533333,167.816667,Pescarus
-16.583333,168.2,Païa
-16.433333,167.8,Lovis
-16.25,167.616667,Gébénour
-15.883333,167.233333,Alavas
-16.133333,168.183333,Wilit
-17.016667,168.6,Erata
-16.6,168.116667,Ngalavasorou
-16.45,167.416667,Lowe
-16.45,167.416667,Lawe
-16.45,167.416667,Lowa
-16.45,167.416667,Lawa
-16.2,167.566667,Naram
-16.3,168.283333,Samuao
-16.3,168.283333,Sam̄éo
-16.3,168.283333,Samoao
-16.133333,168.133333,Ranhor
-16.15,168.1,Ranbwé
-16.3,167.95,Poliba
-16.266667,168.233333,Poal
-16.25,168.216667,Ranbili
-16.033333,167.166667,Pinambo
-16.033333,167.166667,Pinambro
-16.016667,167.4,Pinaloum
-16.35,168.283333,Pinapel
-16.1,168.133333,Mogam
-16.1,168.133333,Mégam
-16.1,168.133333,Magam
-16.1,168.133333,Megham
-16.366667,168.233333,Tétavalé
-16.166667,168.083333,Lonepan
-16.3,168.3,Mavora
-16.25,167.916667,Lolimari
-16.133333,168.15,Lolibwé
-16.766667,168.35,Noul
-16.766667,168.35,Nul
-16.483333,168.316667,Tématou
-16.783333,168.166667,Boatpasis
-16.733333,168.316667,Léblia
-16.466667,168.25,Loulep
-16.35,167.733333,Lamboulpatouey
-16.816667,168.4,Filakara
-16.8,168.366667,Wararana
-16.933333,168.55,Moériou
-16.333333,167.716667,Mission d’Aouloua
-16.333333,167.716667,Aouloua
-16.333333,167.716667,Aulua
-16.383333,167.716667,Assourou
-16.516667,167.65,Akam
-15.983333,167.183333,Pépéksal
-17.016667,168.616667,Tafia
-16.616667,168.216667,Nivénou
-17.016667,168.616667,Leïwoma
-16.633333,168.15,Ringdove
-16.9,168.533333,Rafinga
-16.016667,167.166667,Wornambek
-16.516667,167.433333,Worlissliss
-16,167.366667,Worlembraki
-16.2,167.533333,Sarmette
-16.2,167.533333,Sarmét
-15.983333,167.35,Sanwar
-15.9,167.2,Lésarmalras
-15.9,167.183333,Léronron
-16.366667,167.766667,Lepersivir
-16.6,167.466667,Lénor
-16.383333,167.766667,Bourbar
-16.1,167.416667,Sénal
-16.05,167.166667,Nayo
-16.183333,167.466667,Linarar
-16.233333,167.516667,Limap
-16.15,167.216667,Léviamp
-16,167.183333,Wall
-16.366667,167.766667,Rétour
-16.283333,167.666667,Rerepa
-16.283333,167.666667,Rerep
-16.283333,167.666667,Rarepa
-16.3,167.666667,Répanbitipbonour
-15.9,167.2,Renmar
-16.35,167.766667,Remèp
-16.216667,167.566667,Ransaré
-16.183333,167.35,Larévet
-16.183333,167.35,Laravet
-16.183333,167.35,Larawèt
-16.183333,167.35,Laravét
-16.533333,167.566667,Lanour
-15.883333,167.233333,Lampétiar
-17.733333,168.316667,Port-Vila
-17.733333,168.316667,Port Fila
-17.733333,168.316667,Vila
-17.733333,168.316667,Fila
-16.583333,167.466667,Boumhaéham
-17.533333,168.316667,Siviri
-17.483333,168.366667,Woralapa
-17.733333,168.283333,Saouma
-17.616667,168.216667,Natapao
-17.733333,168.333333,Les Lagunes
-17.5,168.4,Saké
-16.233333,167.566667,Boton
-16.533333,167.566667,Boroumvor
-16.55,167.433333,Witaba
-16.483333,167.433333,Wintua
-16.483333,167.433333,Wintoua
-16.083333,167.15,Win
-16.05,167.2,Wilmèt
-16.1,167.166667,Wilir
-16.15,167.2,Wihel
-15.95,167.333333,Naous
-16.083333,167.15,Lémettou
-17.616667,168.5,Ebao
-17.733333,168.301111,Anabrou
-17.751944,168.300556,Nambia Tri
-17.633333,168.2,Malaliou
-17.466667,168.366667,Malaliou
-17.683333,168.25,Maat
-17.433333,168.316667,Outanlang
-17.483333,168.383333,Ounakop
-17.483333,168.383333,Taoloa
-17.751389,168.283889,Worowloa
-17.750556,168.284444,Tokofé
-17.751667,168.284722,Nokosaké
-17.751389,168.284722,Témaonu
-17.572222,168.458333,Epule
-17.741667,168.301667,Stade
-17.734167,168.300556,Centre
-16.5,167.416667,Lembinwen
-16.05,167.216667,Bitar
-16.033333,167.4,Bétel
-16.233333,167.6,Rongétra
-16.233333,167.6,Roghuros
-16.233333,167.6,Ounoua
-16.233333,167.6,Rukumbo
-16.233333,167.6,Rougoumbo
-16.2,167.55,Robago
-16.483333,167.816667,Nanamorou
-16.483333,167.816667,Saint-François
-15.95,167.316667,Lavalsal
-16.5,167.416667,Bénéhour
-16.233333,167.6,Bénamour
-17.733333,168.300556,Melcofé
-17.625,168.494444,Epao
-17.566667,168.272222,Port-Havannah
-17.433333,168.322222,Utanlangi
-17.733333,168.583333,Orati
-17.7,168.6,Manuro
-17.45,168.35,Faréalapa
-17.566667,168.45,Onésoua
-17.566667,168.45,Onesua
-17.566667,168.45,Onésua
-17.75,168.55,Eton
-17.783333,168.25,Epantgoueï
-17.55,168.366667,Emoa
-17.55,168.366667,Emua
-17.55,168.366667,Émua
-17.533333,168.283333,Sounaï
-17.483333,168.35,Nikapa
-17.5,168.483333,Ngouroua
-16.283333,167.15,Yéléwar
-15.883333,167.2,Ouo-Ouo
-15.883333,167.2,Wowo
-16.066667,167.4,Slelouré
-17.5,168.483333,Laosaké
-17.5,168.416667,Laonomoa
-17.666667,168.516667,Radier
-17.666667,168.516667,Forari
-17.666667,168.516667,Torari
-17.55,168.35,Laknasoua
-17.783333,168.366667,Poussabier
-17.466667,168.366667,Méré
-17.7,168.266667,Mélé
-17.7,168.266667,Mele
-17.566667,168.266667,Port-Havannah
-17.566667,168.266667,Port Havannah
-17.466667,168.366667,Matoa
-16,167.25,Batarlilip
-15.983333,167.233333,Batarhoumbou
-16.216667,167.583333,Batambou
-16.216667,167.583333,Natambu
-16.233333,167.6,Batambon
-16.166667,167.483333,Barik
-16.433333,167.8,Rambouan
-16.05,167.15,Rambak
-16.55,167.833333,Molorhaï
-16.166667,167.483333,Métavèn
-16.433333,167.783333,Sainte-Marie
-16.433333,167.783333,Mériver
-15.916667,167.3,Lamniat
-17.55,168.35,Saama
-17.766667,168.3,Nanguilé
-17.766667,168.35,Le Lagon
-17.5,168.483333,Wienna
-17.5,168.483333,Vienna
-17.5,168.483333,Wiana
-17.8,168.45,Rive Yan
-17.45,168.366667,Rewoka Namalachi
-17.45,168.35,Rewoka Naboa
-17.733333,168.35,Bellevue
-17.55,168.333333,Wara Kapa
-17.75,168.35,Montmartre
-16.05,167.383333,Chinohouse
-16.133333,167.283333,Brennwé
-16.133333,167.283333,Brenwé
-15.95,167.316667,Wounaout
-16.233333,167.55,Woulélé
-15.983333,167.366667,Wortatcha
-17.5,168.4,Pilioura
-17.483333,168.466667,Marao
-17.483333,168.483333,Mapoua
-17.483333,168.383333,Péléworéarou
-17.483333,168.466667,Marou
-17.483333,168.466667,Mangorango
-17.483333,168.466667,Marow
-17.483333,168.466667,Maru
-17.483333,168.383333,Tikilasoa
-17.533333,168.4,Paonanguis
-17.533333,168.4,Paonangisu
-17.683333,168.533333,P̄ang-P̄ang
-17.75,168.183333,Pangona
-17.783333,168.283333,Pango
-17.783333,168.283333,Ép̄ang
-17.716667,168.283333,Malapat
-17.7,168.266667,Malaora
-16.5,167.433333,Lamengo
-16.433333,167.8,Lamap
-15.466667,168.15,Lavousi
-15.35,167.95,Lavonda
-15.35,167.95,Bouéboué
-15.65,168.116667,Woïnkoni
-15.066667,168.066667,Nandouha
-15.35,167.8,Nandoro
-15.683333,168.166667,Narouah
-15.716667,168.183333,Lémwelmwel
-15.683333,168.166667,Lémèmbléké
-15.716667,168.166667,Barksal
-15.35,167.933333,Waéling
-15.483333,167.816667,Loné
-16,168.2,Lonbouréoul
-15.933333,168.25,Lonboué
-15.9,168.183333,Lonbilingdoun
-15.3,167.866667,Lombaha
-15.3,167.866667,Lonbaha
-15.416667,167.916667,Lomatéïwéï
-15.316667,167.866667,Lomalanga
-15.683333,168.166667,Lével
-15.666667,168.116667,Batnavni
-15.666667,168.116667,Bwatnapné
-15.716667,168.133333,Wouréwérèp
-15.366667,167.916667,Sarouaétan
-15.1,168.1,Saritamata
-15.35,167.766667,Saranatogoro
-15.366667,167.766667,Saranamoundou
-15.333333,167.9,Saraerao
-15.383333,167.733333,Navouti
-15.316667,167.966667,Navonda
-15.183333,168.1,Narovorovo
-15.283333,167.95,Narouwo
-15.45,167.866667,Lolovotali
-15.466667,167.85,Lolovélé
-15.466667,167.85,Lolovoli
-15.316667,167.883333,Lolovangé
-15.366667,167.766667,Lolotingé
-15.316667,167.9,Lolosori
-15.3,167.883333,Lolopwépwé
-15.3,167.883333,Lolopuépé
-15.3,167.883333,Lolopuépué
-15.3,167.883333,Lolopuepue
-15.383333,167.75,Lolopinawa
-15.316667,167.85,Lolonwélé
-15.316667,167.816667,Nangiré
-15.65,168.116667,Lénana
-15.55,168.133333,Loltong
-15.383333,167.933333,Lolsanga
-15.533333,168.166667,Lolsaliwann
-15.366667,167.75,Nabagaaki
-15.933333,168.266667,Saint Benoit
-15.933333,168.266667,Mouroubak
-15.7,168.15,Vanis
-15.8,168.166667,Vanaïa
-15.383333,167.716667,Matandan
-15.4,167.683333,Masalato
-14.983333,168.05,Marino
-15.65,168.116667,Kamel Léwawa
-15.566667,168.133333,Iriré
-15.4,167.7,Amata
-15.516667,168.133333,Amalaboua
-15.283333,167.933333,Alowou
-15.316667,167.85,Alolo
-15.316667,167.866667,Nasagoro
-15.683333,168.166667,Wousounmwèl
-14.95,168.05,Natowoulata
-15.483333,167.816667,Natarimboé
-15.583333,168.116667,Batenfoutou
-15.6,168.133333,Tasfaron
-15.75,168.15,Taraïbé
-16,168.2,Ounwarou
-16,168.2,Saint Henri et Saint-Paul
-15.366667,167.75,Lounékoukwéou
-15.466667,167.7,Losokwarou
-15.35,167.8,Fingalato
-15.4,168.133333,Fanpatey
-15.316667,167.816667,Fandoué
-15.083333,168.066667,Tanmaéto
-15.666667,168.183333,Tanbok
-15.133333,168.133333,Olbanga
-15.35,167.783333,Lonwaditari
-15.9,168.266667,Sainte Thérèse
-15.9,168.266667,Rantas
-15.35,167.916667,Naïngama
-15.466667,168.133333,Labwarou
-15.533333,168.133333,Laboultamat
-15.533333,168.133333,Labultamata
-15.333333,167.933333,Arong
-15.483333,168.15,Aronbalato
-15.466667,168.15,Aratoa
-15.516667,168.133333,Arasa
-15.433333,167.716667,Apopo
-14.95,168.05,Véroué
-15.716667,168.133333,Vatowasis
-15.35,167.783333,Vatoukampani
-15.383333,167.733333,Vatorousin
-15.7,168.133333,Léboukouvini
-15.516667,168.15,Lavoutou
-15.4,167.75,Nagwingwim
-15.4,167.733333,Nagataro
-15.45,167.683333,Vatavoui
-15.883333,168.266667,Farsari
-15.883333,168.266667,Saint Henri
-15.883333,168.266667,Varsaré
-15.7,168.116667,Varéwérèp
-15.766667,168.133333,Varabibi
-15.916667,168.266667,Ponrah
-15.9,168.266667,Ponof
-15.966667,168.266667,Pohourour
-15.433333,167.666667,Matnavora
-15.466667,167.833333,Matnavando
-15.533333,168.166667,Matbopo
-15.733333,168.116667,Bouinii
-15.6,168.133333,Bouégou
-15.316667,167.85,Watangwélé
-15.833333,168.166667,Barvet
-15.666667,168.183333,Nokongiri
-15.716667,168.183333,Nokonbouin
-15.7,168.133333,Nokombilatata
-15.7,168.133333,Nokokoul
-15.3,167.866667,Nobouvilévilé
-15.366667,167.75,Loné
-15.366667,167.733333,Londwa
-15.366667,167.933333,Lonbwélo
-15.416667,167.9,Lonhao
-15.466667,167.766667,Lonengwarao
-15.316667,167.966667,Nagap
-15.133333,168.083333,Nabènbèné
-15.316667,167.966667,Mataravi
-15.683333,168.133333,Koulbaga
-15.116667,168.066667,Kérembéi
-15.116667,168.066667,Kerembai
-15.666667,168.116667,Kéké
-15.3,167.866667,Ambousi
-15.283333,167.933333,Ambao
-15.766667,168.133333,Vansémakoul
-15.683333,168.183333,Vanréwérep
-15.716667,168.183333,Vanmwel
-15.4,167.733333,Natalou
-15.2,168.1,Nasawa
-15.85,168.166667,Lonorore
-15.95,168.233333,Lonlébi
-15.383333,167.733333,lonwarou
-15.35,167.783333,lonwarou
-15.366667,167.933333,Evitawo
-15.433333,167.666667,Erano
-15.15,168.116667,Tahouta
-15.283333,167.916667,Taémammavi
-15.583333,168.116667,Taboukavika
-15.733333,168.166667,Nokonsédé
-15.366667,168.116667,Nangouroua
-15.333333,167.933333,Nangouèr
-15.683333,168.133333,Leboung
-15.733333,168.15,Lenok
-15.966667,168.266667,Bunlap
-15.966667,168.266667,Bounlap
-15.716667,168.116667,Wawo
-15.1,168.083333,Watiawoli
-15.783333,166.716667,Kariamaoura
-15.716667,168.116667,Boulhak
-15.1,168.116667,Watfanwa
-15.783333,168.166667,Waterfall
-15.716667,168.133333,Sasanadam
-15.4,167.766667,Douin Doui
-15.4,167.766667,Dovin Doui
-15.4,167.766667,Ndui Ndui
-15.4,167.766667,Duin Dui
-15.866667,168.266667,Nazareth-Rantis
-15.433333,167.683333,Navoutouriki
-15.433333,167.683333,Naboutariki
-15.433333,167.683333,Nabutri
-15.433333,167.683333,Naboutouriki
-15.7,168.116667,Linèn
-15.666667,168.116667,Limalgan
-15.666667,168.166667,Lihiwouk
-15.733333,168.166667,Lihiouk
-15.716667,168.166667,Léwawa
-15.683333,168.133333,Lewaïbilak
-15.45,167.666667,Naoné
-15.016667,168.05,Naoné
-15.716667,168.166667,Lédavi
-15.716667,168.133333,Léboutsousap
-15.383333,167.733333,Nanako
-15.683333,168.15,Laravinambosvi
-15.766667,168.133333,Alihak
-15.6,168.166667,Aligu
-15.516667,168.15,Alémémer
-15.516667,168.166667,Alélé
-15.066667,168.066667,Aïowo
-15.5,168.133333,Abwatuntora
-15.5,168.133333,Abwatountora
-15.483333,168.15,Abowi
-15.483333,168.133333,Abatvenou
-15.533333,168.15,Abatounbwabwa
-15.483333,168.15,Abatounbouliva
-15.55,168.133333,latano
-15.783333,168.166667,Wanou
-15.716667,168.15,Wadovaga
-15.716667,168.166667,Wadounmwel
-15.083333,168.066667,Lolowarou
-15.283333,167.966667,Lolowaï
-15.283333,167.966667,Loloway
-15.733333,168.133333,Ilamré
-15.7,168.116667,Tongwé
-15.466667,167.733333,Tobotoumbo
-15.966667,168.183333,Pantévamal
-16,168.216667,Panoka
-15.133333,168.133333,Naviso
-15.6,168.166667,Navel
-15.1,168.083333,Rowonawo
-15.716667,168.116667,Rowok
-15.633333,168.116667,Namaram
-15.6,168.116667,Nakouita
-15.683333,168.116667,Légal
-15.1,168.066667,Bétarara
-15.383333,167.733333,Navitora
-15.933333,168.183333,Wali
-15.466667,167.766667,Walembwé
-15.716667,168.15,Métarouk
-15.75,168.15,Métadounkoul
-15.55,168.15,Lamorountoa
-15.466667,168.133333,Lamorou
-15.466667,168.133333,Lamalanga
-15.466667,168.133333,Raga
-15.783333,168.166667,Lalwori
-15.716667,168.166667,Lalda
-15.766667,168.133333,Lalbétaès
-15.75,168.15,Laladiva
-15.266667,168.116667,Baïtora
-15.516667,168.133333,Lolmambwéo
-15.35,167.933333,Lolimari
-15.4,167.916667,Loldomaé
-14.933333,168.05,Namoumou
-15.583333,168.116667,Nambaramout
-14.966667,168.066667,Wouta
-15.116667,168.133333,Lasméa
-15.016667,168.066667,Lakéréré
-14.95,168.083333,Patembiou
-15.7,168.15,Lerasangoul
-15.766667,168.166667,Lenwakmoul
-15.733333,168.15,Wéravénou
-15.966667,168.25,Ranwas
-15.716667,168.133333,Baga
-15.316667,167.8,Baagwergwèr
-15.483333,168.133333,Aviliana
-15.516667,168.15,Avatouna
-15.3,167.983333,Atavoa
-15.5,168.15,Atangouroua
-15.483333,168.133333,Ataboulou
-15.283333,167.95,Vourias
-15.316667,167.866667,Vougénéré
-15.416667,167.683333,Vilakalaka
-15.733333,168.133333,Melsisi
-14.916667,168.066667,Tasmaori
-14.916667,168.066667,Yasmori
-14.916667,168.066667,Jasmori
-15,168.083333,Tanrik
-15,168.083333,Tanrig
-15,168.083333,Tanoriki
-15.533333,168.133333,Lararomboha
-15.566667,168.15,Panhavoul
-16.016667,168.216667,Pancros
-16.016667,168.216667,Pōinkros
-16,168.2,Saint Gabriel
-16,168.2,Panbroun
-15.916667,168.183333,Panas
-15.933333,168.266667,Saint Michel
-15.933333,168.266667,Panap
-15.716667,168.133333,Houbikou
-15.333333,167.95,Lowountawor
-15.35,167.933333,Lowounbouga
-15.383333,167.916667,Lowosi
-15.416667,167.9,Lowitawor
-15.466667,168.133333,Lolbwavato
-15.4,167.733333,Lobanga
-15.666667,168.166667,Dirihi
-15.05,168.066667,Naréa
-15.45,167.816667,Napila
-15.666667,168.133333,Nakonrabonga
-15.3,167.9,Lowitava
-15.333333,167.966667,Lowatoumbé
-15.3,167.983333,Lowatmémèr
-15.316667,167.85,Lowaïnasasa
-15.716667,168.133333,Goun
-15.883333,168.266667,Goulouf
-15.316667,167.85,Fwimbérougou
-15.316667,167.833333,Fwimambwetoli
-15.3,167.9,Tavalavala
-15.416667,167.716667,Tavala
-15.75,168.133333,Lésoubélakan
-15.683333,168.166667,Lésasa
-15.716667,168.166667,Lémalda
-15.683333,168.116667,Lélislis
-15.666667,168.15,Wanbagam
-15.316667,167.85,Walurigi
-15.316667,167.85,Walourigi
-15.316667,167.85,lonangoua
-15.316667,167.85,Oualourigui
-15.316667,167.85,Oualonrigui
-15.316667,167.85,Walurighi
-15.7,168.133333,Wadounbowi
-15.7,168.116667,Wadounbaba
-15.983333,168.183333,Ranpoutor
-16,168.233333,Ranpout
-15.9,168.166667,Rano
-15.8,168.166667,Ranmawat
-15.733333,168.133333,Winougap
-15.983333,168.25,Saltas
-15.7,168.166667,Enkoul
-15.666667,168.166667,Enkaro
-15.666667,168.116667,Engem
-15.616667,168.116667,Soamal
-15.383333,167.75,Lolokalato
-15.483333,167.75,Lolobanga
-15.333333,167.8,Loloarou
-15.65,168.116667,Lérourouk
-15.783333,168.15,Ramwady
-15.316667,167.85,Lolombivounié
-15.333333,167.8,Lolomatwi
-15.4,167.916667,Lolomangoua
-15.7,168.133333,Lératowo
-14.233333,167.6,Béwéto
-13.55,167.333333,Léar
-13.55,167.333333,Léséréplag
-15.95,168.183333,Salap
-15.95,168.25,Saï
-15.7,168.116667,Lélvah
-15.45,168.15,Laratava
-15.516667,168.166667,Abatabanga
-15.316667,167.883333,Abanga
-15.65,168.116667,Towol
-15.683333,168.133333,Tosi
-15.3,168.1,Mandri
-15.633333,168.116667,Iliwaba
-19.443533,169.299911,Lowkahmal
-19.631967,169.355475,Green Point
-19.637281,169.445343,Ytapoua
