RC,UFI,UNI,LAT,LONG,DMS_LAT,DMS_LONG,MGRS,JOG,FC,DSG,PC,CC1,ADM1,POP,ELEV,CC2,NT,LC,SHORT_FORM,GENERIC,SORT_NAME_RO,FULL_NAME_RO,FULL_NAME_ND_RO,SORT_NAME_RG,FULL_NAME_RG,FULL_NAME_ND_RG,NOTE,MODIFY_DATE,DISPLAY,NAME_RANK,NAME_LINK,TRANSL_CD,NM_MODIFY_DATE,F_EFCTV_DT,F_TERM_DT
5,-1546268,-2201727,-9.059126,161.193069,9:03:33S,161:11:35E,57LYK4106697884,SC57-08,H,RF,,BP,0,,,,N,,,,HOUPUSUPUSUREEF,Houpusupusu Reef,Houpusupusu Reef,HOUPUSUPUSUREEF,Houpusupusu Reef,Houpusupusu Reef,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546266,-2201725,-9.241461,161.033462,9:14:29S,161:02:00E,57LYK2340177816,SC57-08,H,STM,,BP,0,,,,N,,,,HOUPORO,Houporo,Houporo,HOUPORO,Houporo,Houporo,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546252,-2201711,-9.021865,161.169834,9:01:19S,161:10:11E,57LYL3853502022,SC57-08,H,STM,,BP,0,,,,N,,,,HOUITAHERA,Hou’itahera,Hou'itahera,HOUITAHERA,Hou’itahera,Hou'itahera,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546219,-2201671,-9.17966,161.252527,9:10:47S,161:15:09E,57LYK4752284509,SC57-08,H,BAY,,BP,0,,,,N,,,,HONOAPASSAGE,Honoa Passage,Honoa Passage,HONOAPASSAGE,Honoa Passage,Honoa Passage,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552763,-2209978,-9.158146,160.339831,9:09:29S,160:20:23E,57LXK4721487390,SC57-07,H,STM,,BP,0,,,,N,,Ulunimbeti,,ULUNIMBETIRIVER,Ulunimbeti River,Ulunimbeti River,ULUNIMBETIRIVER,Ulunimbeti River,Ulunimbeti River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552672,-2209855,-9.160619,160.385618,9:09:38S,160:23:08E,57LXK5224587097,SC57-07,H,STM,,BP,0,,,,N,,Tume,,TUMERIVER,Tume River,Tume River,TUMERIVER,Tume River,Tume River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552663,-2209846,-9.11643,159.796778,9:06:59S,159:47:48E,57LWK8755292179,SC57-07,H,STM,,BP,0,,,,N,,,,TULUKA,Tuluka,Tuluka,TULUKA,Tuluka,Tuluka,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548332,-2204484,-9.094161,161.179024,9:05:39S,161:10:44E,57LYK3949894018,SC57-08,H,HBR,,BP,0,,,,V,,,,MANNAKWOIHARBOUR,Manna Kwoi Harbour,Manna Kwoi Harbour,MANNAKWOIHARBOUR,Manna Kwoi Harbour,Manna Kwoi Harbour,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1548332,-2204369,-9.094161,161.179024,9:05:39S,161:10:44E,57LYK3949894018,SC57-08,H,HBR,,BP,0,,,,N,,,,MANAWAIHARBOUR,Manawai Harbour,Manawai Harbour,MANAWAIHARBOUR,Manawai Harbour,Manawai Harbour,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548101,-2204066,-9.209322,161.180468,9:12:34S,161:10:50E,57LYK3958081276,SC57-08,H,STM,,BP,0,,,,N,,,,MAAPEPE,Maapepe,Maapepe,MAAPEPE,Maapepe,Maapepe,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548114,-2202499,-9.023144,159.100664,9:01:23S,159:06:02E,57LWL1106402588,SC57-07,H,BAY,,BP,0,,,,V,,,,KIKIMOLENBAY,Kikimolen Bay,Kikimolen Bay,KIKIMOLENBAY,Kikimolen Bay,Kikimolen Bay,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1548114,-2204081,-9.023144,159.100664,9:01:23S,159:06:02E,57LWL1106402588,SC57-07,H,BAY,,BP,0,,,,N,,,,MACQUITTIBAY,Macquitti Bay,Macquitti Bay,MACQUITTIBAY,Macquitti Bay,Macquitti Bay,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546221,-2206187,-9.040475,159.083763,9:02:26S,159:05:02E,57LWL0920600672,SC57-07,H,BAY,,BP,0,,,,V,,,,NGGEEBAY,Nggee Bay,Nggee Bay,NGGEEBAY,Nggee Bay,Nggee Bay,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1546221,-2201674,-9.040475,159.083763,9:02:26S,159:05:02E,57LWL0920600672,SC57-07,H,BAY,,BP,0,,,,N,,,,HOOPERBAY,Hooper Bay,Hooper Bay,HOOPERBAY,Hooper Bay,Hooper Bay,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553336,-2210698,-9.083884,160.31252,9:05:02S,160:18:45E,57LXK4424395613,SC57-07,H,STM,,BP,0,,,,N,,Vutumaghe,,VUTUMAGHERIVER,Vutumaghe River,Vutumaghe River,VUTUMAGHERIVER,Vutumaghe River,Vutumaghe River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553296,-2210656,-9.159679,160.307291,9:09:35S,160:18:26E,57LXK4363887233,SC57-07,H,STM,,BP,0,,,,N,,Vurakalusi,,VURAKALUSIRIVER,Vurakalusi River,Vurakalusi River,VURAKALUSIRIVER,Vurakalusi River,Vurakalusi River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553287,-2210647,-9.026839,160.220843,9:01:37S,160:13:15E,57LXL3418801956,SC57-07,H,BAY,,BP,0,,,,N,,,,VURAANCHORAGE,Vura Anchorage,Vura Anchorage,VURAANCHORAGE,Vura Anchorage,Vura Anchorage,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552658,-2209838,-9.093054,160.14535,9:05:35S,160:08:43E,57LXK2586694661,SC57-07,H,HBR,,BP,0,,,,N,,,,TULAGHIHARBOUR,Tulaghi Harbour,Tulaghi Harbour,TULAGHIHARBOUR,Tulaghi Harbour,Tulaghi Harbour,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552658,-2209841,-9.093054,160.14535,9:05:35S,160:08:43E,57LXK2586694661,SC57-07,H,HBR,,BP,0,,,,V,,,,TULAGIHARBOUR,Tulagi Harbour,Tulagi Harbour,TULAGIHARBOUR,Tulagi Harbour,Tulagi Harbour,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1552433,-2209557,-11.654786,166.969044,11:39:17S,166:58:09E,58LGN1465610874,SC58-16,H,BAY,,BP,0,,,,N,,,,TEVAIBAY,Tevai Bay,Tevai Bay,TEVAIBAY,Tevai Bay,Tevai Bay,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545895,-2201277,-9.083682,160.190824,9:05:01S,160:11:27E,57LXK3086795681,SC57-07,H,STM,,BP,0,,,,N,,Haa,,HAARIVER,Haa River,Haa River,HAARIVER,Haa River,Haa River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546921,-2202544,-9.127166,160.264954,9:07:38S,160:15:54E,57LXK3899890845,SC57-07,H,STM,,BP,0,,,,N,,Kirighi,,KIRIGHIRIVER,Kirighi River,Kirighi River,KIRIGHIRIVER,Kirighi River,Kirighi River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546921,-2202547,-9.127166,160.264954,9:07:38S,160:15:54E,57LXK3899890845,SC57-07,H,STM,,BP,0,,,,V,,,,KIRIGIRIVER,Kirigi River,Kirigi River,KIRIGIRIVER,Kirigi River,Kirigi River,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545122,-2206425,-11.706372,166.817891,11:42:23S,166:49:04E,58LFN9813605277,SC58-16,H,CHNM,,BP,0,,,,V,,,,NOELANGGILI,Noelanggili,Noelanggili,NOELANGGILI,Noelanggili,Noelanggili,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545122,-2200192,-11.706372,166.817891,11:42:23S,166:49:04E,58LFN9813605277,SC58-16,H,CHNM,,BP,0,,,,N,,,,BRUITPASS,Bruit Pass,Bruit Pass,BRUITPASS,Bruit Pass,Bruit Pass,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545117,-2206026,-11.728965,166.971008,11:43:44S,166:58:16E,58LGN1481302665,SC58-16,H,RF,,BP,0,,,,V,,,,NEUNGGE,Neungge,Neungge,NEUNGGE,Neungge,Neungge,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545117,-2200182,-11.728965,166.971008,11:43:44S,166:58:16E,58LGN1481302665,SC58-16,H,RF,,BP,0,,,,N,,,,BOUSSOLEREEF,Boussole Reef,Boussole Reef,BOUSSOLEREEF,Boussole Reef,Boussole Reef,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546169,-2201611,-9.12044,161.036912,9:07:14S,161:02:13E,57LYK2385691201,SC57-08,H,STM,,BP,0,,,,N,,,,HITO,Hito,Hito,HITO,Hito,Hito,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546059,-2201481,-9.211218,160.965517,9:12:40S,160:57:56E,57LYK1595181203,SC57-08,H,STM,,BP,0,,,,N,,,,HAUHUI,Hauhui,Hauhui,HAUHUI,Hauhui,Hauhui,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545636,-2201788,-9.09669,160.827998,9:05:48S,160:49:41E,57LYK0090293951,SC57-08,H,HBR,,BP,0,,,,V,,,,HULOHARBOUR,Hulo Harbour,Hulo Harbour,HULOHARBOUR,Hulo Harbour,Hulo Harbour,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545636,-2200893,-9.09669,160.827998,9:05:48S,160:49:41E,57LYK0090293951,SC57-08,H,HBR,,BP,0,,,,N,,,,FULOHARBOUR,Fulo Harbour,Fulo Harbour,FULOHARBOUR,Fulo Harbour,Fulo Harbour,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545635,-2200892,-9.09376,160.828126,9:05:38S,160:49:41E,57LYK0091794275,SC57-08,H,STM,,BP,0,,,,N,,,,FULO,Fulo,Fulo,FULO,Fulo,Fulo,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545635,-2201789,-9.09376,160.828126,9:05:38S,160:49:41E,57LYK0091794275,SC57-08,H,STM,,BP,0,,,,V,,,,HULORIVER,Hulo River,Hulo River,HULORIVER,Hulo River,Hulo River,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1553505,-2210916,-9.17085,161.127491,9:10:15S,161:07:39E,57LYK3378285567,SC57-08,H,STM,,BP,0,,,,N,,,,WINIAIMASIKE,Winiaimasike,Winiaimasike,WINIAIMASIKE,Winiaimasike,Winiaimasike,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545025,-2199989,-9.141504,160.859531,9:08:29S,160:51:34E,57LYK0434388977,SC57-08,H,STM,,BP,0,,,,V,,,,BAUNUANIRIVER,Baunuani River,Baunuani River,BAUNUANIRIVER,Baunuani River,Baunuani River,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545025,-2199987,-9.141504,160.859531,9:08:29S,160:51:34E,57LYK0434388977,SC57-08,H,STM,,BP,0,,,,N,,,,BAUNANI,Baunani,Baunani,BAUNANI,Baunani,Baunani,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544964,-2199826,-9.205515,161.244881,9:12:20S,161:14:42E,57LYK4666381653,SC57-08,H,RF,,BP,0,,,,N,,,,AWAASIREEF,Awaasi Reef,Awaasi Reef,AWAASIREEF,Awaasi Reef,Awaasi Reef,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545987,-2201387,-9.142486,160.279157,9:08:33S,160:16:45E,57LXK4055389146,SC57-07,H,COVE,,BP,0,,,,N,,,,HANAMBETABAY,Hanambeta Bay,Hanambeta Bay,HANAMBETABAY,Hanambeta Bay,Hanambeta Bay,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545504,-2206150,-11.683951,166.805667,11:41:02S,166:48:20E,58LFN9681907766,SC58-16,H,CHNM,,BP,0,,,,V,,,,NGAMBE,Ngambe,Ngambe,NGAMBE,Ngambe,Ngambe,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545504,-2200730,-11.683951,166.805667,11:41:02S,166:48:20E,58LFN9681907766,SC58-16,H,CHNM,,BP,0,,,,N,,,,FALSEPASSAGE,False Passage,False Passage,FALSEPASSAGE,False Passage,False Passage,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545379,-2206302,-11.731622,166.942234,11:43:54S,166:56:32E,58LGN1167402393,SC58-16,H,CHNM,,BP,0,,,,V,,,,NIEMBE,Niembe,Niembe,NIEMBE,Niembe,Niembe,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545379,-2200536,-11.731622,166.942234,11:43:54S,166:56:32E,58LGN1167402393,SC58-16,H,CHNM,,BP,0,,,,V,,,,DEANPASS,Dean Pass,Dean Pass,DEANPASS,Dean Pass,Dean Pass,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545379,-2200537,-11.731622,166.942234,11:43:54S,166:56:32E,58LGN1167402393,SC58-16,H,CHNM,,BP,0,,,,N,,,,DEANPASSAGE,Dean Passage,Dean Passage,DEANPASSAGE,Dean Passage,Dean Passage,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547671,-2203464,-8.833693,160.95011,8:50:01S,160:57:00E,57LYL1448122973,SC57-04,H,STM,,BP,0,,,,N,,,,KWAIMBAITA,Kwaimba’ita,Kwaimba'ita,KWAIMBAITA,Kwaimba’ita,Kwaimba'ita,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547671,-2203443,-8.833693,160.95011,8:50:01S,160:57:00E,57LYL1448122973,SC57-04,H,STM,,BP,0,,,,V,,,,KWAIBETARIVER,Kwaibeta River,Kwaibeta River,KWAIBETARIVER,Kwaibeta River,Kwaibeta River,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1547668,-2203461,-8.888621,160.749384,8:53:19S,160:44:58E,57LXL9236917008,SC57-04,H,STM,,BP,0,,,,V,,,,KWAIMANATURIVER,Kwaimanatu River,Kwaimanatu River,KWAIMANATURIVER,Kwaimanatu River,Kwaimanatu River,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1547668,-2203460,-8.888621,160.749384,8:53:19S,160:44:58E,57LXL9236917008,SC57-04,H,STM,,BP,0,,,,N,,,,KWAIMANAFU,Kwaimanafu,Kwaimanafu,KWAIMANAFU,Kwaimanafu,Kwaimanafu,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547665,-2203456,-8.803532,160.818421,8:48:13S,160:49:06E,57LYL0000926383,SC57-04,H,STM,,BP,0,,,,N,,,,KWAILIFAU,Kwailifau,Kwailifau,KWAILIFAU,Kwailifau,Kwailifau,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551857,-2208837,-9.129259,160.266132,9:07:45S,160:15:58E,57LXK3912790613,SC57-07,H,COVE,,BP,0,,,,N,,,,SWAINCOVE,Swain Cove,Swain Cove,SWAINCOVE,Swain Cove,Swain Cove,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551764,-2208727,-8.960733,160.062013,8:57:39S,160:03:43E,57LXL1674909321,SC57-03,H,LGN,,BP,0,,,,N,,,,SUMBULILAKE,Sumbuli Lake,Sumbuli Lake,SUMBULILAKE,Sumbuli Lake,Sumbuli Lake,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551690,-2208625,-9.036964,160.071826,9:02:13S,160:04:19E,57LXL1780300888,SC57-07,H,CHNM,,BP,0,,,,N,,,,SOUTHWESTCHANNEL,Southwest Channel,Southwest Channel,SOUTHWESTCHANNEL,Southwest Channel,Southwest Channel,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551674,-2208602,-8.915117,160.02869,8:54:54S,160:01:43E,57LXL1309914375,SC57-03,H,INLT,,BP,0,,,,N,,,,SOSOPASSAGE,Soso Passage,Soso Passage,SOSOPASSAGE,Soso Passage,Soso Passage,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551634,-2208551,-9.075852,160.093746,9:04:33S,160:05:37E,57LXK2020096581,SC57-07,H,STM,,BP,0,,,,N,,Sole,,SOLERIVER,Sole River,Sole River,SOLERIVER,Sole River,Sole River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546833,-2202428,-9.070425,160.18605,9:04:14S,160:11:10E,57LXK3034797149,SC57-07,H,STM,,BP,0,,,,N,,Kereghole,,KEREGHOLERIVER,Kereghole River,Kereghole River,KEREGHOLERIVER,Kereghole River,Kereghole River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545713,-2201030,-9.069545,160.216026,9:04:10S,160:12:58E,57LXK3364297236,SC57-07,H,STM,,BP,0,,,,N,,Ghaoghao,,GHAOGHAORIVER,Ghaoghao River,Ghaoghao River,GHAOGHAORIVER,Ghaoghao River,Ghaoghao River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553430,-2210811,-9.147913,161.197242,9:08:52S,161:11:50E,57LYK4146588059,SC57-08,H,STM,,BP,0,,,,N,,,,WAITAA,Waita’a,Waita'a,WAITAA,Waita’a,Waita'a,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553428,-2210808,-9.227333,160.965815,9:13:38S,160:57:57E,57LYK1597479420,SC57-08,H,STM,,BP,0,,,,N,,,,WAISURIONE,Waisurione,Waisurione,WAISURIONE,Waisurione,Waisurione,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544936,-2199788,-8.776669,160.698107,8:46:36S,160:41:53E,57LXL8678529416,SC57-04,H,HBR,,BP,0,,,,N,,,,AUKIHARBOUR,Auki Harbour,Auki Harbour,AUKIHARBOUR,Auki Harbour,Auki Harbour,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544934,-2199784,-8.792867,160.941057,8:47:34S,160:56:28E,57LYL1350827495,SC57-04,H,RF,,BP,0,,,,N,,,,AUGUREEF,Augu Reef,Augu Reef,AUGUREEF,Augu Reef,Augu Reef,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545798,-2201204,-9.134629,160.234208,9:08:05S,160:14:03E,57LXK3561690032,SC57-07,H,BAY,,BP,0,,,,V,,,,GOVANAINLET,Govana Inlet,Govana Inlet,GOVANAINLET,Govana Inlet,Govana Inlet,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545798,-2201123,-9.134629,160.234208,9:08:05S,160:14:03E,57LXK3561690032,SC57-07,H,BAY,,BP,0,,,,N,,,,GHOVANABAY,Ghovana Bay,Ghovana Bay,GHOVANABAY,Ghovana Bay,Ghovana Bay,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544915,-2199760,-11.745068,166.86898,11:44:42S,166:52:08E,58LGN0367800960,SC58-16,H,RF,,BP,0,,,,N,,,,ASTROLABEREEFS,Astrolabe Reefs,Astrolabe Reefs,ASTROLABEREEFS,Astrolabe Reefs,Astrolabe Reefs,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544915,-2204044,-11.745068,166.86898,11:44:42S,166:52:08E,58LGN0367800960,SC58-16,H,RF,,BP,0,,,,V,,,,LUVENE,Luvene,Luvene,LUVENE,Luvene,Luvene,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545506,-2200733,-8.786522,160.965279,8:47:11S,160:57:55E,57LYL1617728183,SC57-04,H,RF,,BP,0,,,,N,,,,FALUREEF,Falu Reef,Falu Reef,FALUREEF,Falu Reef,Falu Reef,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545505,-2200732,-8.782148,160.953472,8:46:56S,160:57:12E,57LYL1488128673,SC57-04,H,RF,,BP,0,,,,N,,,,FALUOOLOREEF,Falu’o’olo Reef,Falu'o'olo Reef,FALUOOLOREEF,Falu’o’olo Reef,Falu'o'olo Reef,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545406,-2200583,-8.997477,161.153534,8:59:51S,161:09:13E,57LYL3675904731,SC57-04,H,BAY,,BP,0,,,,N,,,,DOUBLEBAY,Double Bay,Double Bay,DOUBLEBAY,Double Bay,Double Bay,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545389,-2208805,-8.896266,161.057216,8:53:47S,161:03:26E,57LYL2622715988,SC57-04,H,HBR,,BP,0,,,,V,,,,SUUKONO,Su’u Kono,Su'u Kono,SUUKONO,Su’u Kono,Su'u Kono,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545389,-2209551,-8.896266,161.057216,8:53:47S,161:03:26E,57LYL2622715988,SC57-04,H,HBR,,BP,0,,,,V,,,,TETGHIFAUBAY,Tetghifau Bay,Tetghifau Bay,TETGHIFAUBAY,Tetghifau Bay,Tetghifau Bay,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545389,-2200553,-8.896266,161.057216,8:53:47S,161:03:26E,57LYL2622715988,SC57-04,H,HBR,,BP,0,,,,N,,,,PORTDIAMOND,Port Diamond,Port Diamond,DIAMOND PORT,"Diamond, Port","Diamond, Port",,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545373,-2200528,-8.856951,160.824061,8:51:25S,160:49:27E,57LYL0060020471,SC57-04,H,STM,,BP,0,,,,N,,,,DARISIMOLI,Darisimoli,Darisimoli,DARISIMOLI,Darisimoli,Darisimoli,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545072,-2200085,-9.189173,160.943223,9:11:21S,160:56:36E,57LYK1351483655,SC57-08,H,STM,,BP,0,,,,N,,,,BIRA,Bira,Bira,BIRA,Bira,Bira,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553260,-2210617,-9.14635,160.408892,9:08:47S,160:24:32E,57LXK5480988665,SC57-07,H,COVE,,BP,0,,,,N,,,,VULENIBAY,Vuleni Bay,Vuleni Bay,VULENIBAY,Vuleni Bay,Vuleni Bay,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553145,-2210475,-9.107708,159.822861,9:06:28S,159:49:22E,57LWK9042093137,SC57-07,H,STM,,BP,0,,,,N,,Veuru,,VEURURIVER,Veuru River,Veuru River,VEURURIVER,Veuru River,Veuru River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553004,-2210292,-8.918939,160.026481,8:55:08S,160:01:35E,57LXL1285513953,SC57-03,H,RF,,BP,0,,,,N,,,,VATUKOVURUREEF,Vatukovuru Reef,Vatukovuru Reef,VATUKOVURUREEF,Vatukovuru Reef,Vatukovuru Reef,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552553,-2209703,-9.122082,160.237096,9:07:19S,160:14:14E,57LXK3593891418,SC57-07,H,COVE,,BP,0,,,,N,,,,TOKYOBAY,Tokyo Bay,Tokyo Bay,TOKYOBAY,Tokyo Bay,Tokyo Bay,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551515,-2208387,-9.119715,159.831485,9:07:11S,159:49:53E,57LWK9136591807,SC57-07,H,STM,,BP,0,,,,V,,,,SILAKA,Silaka,Silaka,SILAKA,Silaka,Silaka,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1551515,-2208392,-9.119715,159.831485,9:07:11S,159:49:53E,57LWK9136591807,SC57-07,H,STM,,BP,0,,,,N,,,,SILOKA,Siloka,Siloka,SILOKA,Siloka,Siloka,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552451,-2209581,-9.118638,160.353817,9:07:07S,160:21:14E,57LXK4876891753,SC57-07,H,STM,,BP,0,,,,N,,Timba,,TIMBARIVER,Timba River,Timba River,TIMBARIVER,Timba River,Timba River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552320,-2209410,-9.17678,160.327137,9:10:36S,160:19:38E,57LXK4581285334,SC57-07,H,STM,,BP,0,,,,N,,Tavesapa,,TAVESAPARIVER,Tavesapa River,Tavesapa River,TAVESAPARIVER,Tavesapa River,Tavesapa River,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551858,-2208838,-10.669157,166.111063,10:40:09S,166:06:40E,58LFP2151720383,SC58-11,H,BAY,,BP,0,,,,N,,,,SWALLOWBAY,Swallow Bay,Swallow Bay,SWALLOWBAY,Swallow Bay,Swallow Bay,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551691,-2208626,-10.274159,166.12278,10:16:27S,166:07:22E,58LFP2295564060,SC58-11,H,RF,,BP,0,,,,N,,,,SOUTHWESTPATCH,South-West Patch,South-West Patch,SOUTHWESTPATCH,South-West Patch,South-West Patch,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545020,-2199969,-11.269152,166.507171,11:16:09S,166:30:26E,58LFN6451653837,SC58-16,H,HBR,,BP,0,,,,N,,,,BASILISKHARBOUR,Basilisk Harbour,Basilisk Harbour,BASILISKHARBOUR,Basilisk Harbour,Basilisk Harbour,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545020,-2205552,-11.269152,166.507171,11:16:09S,166:30:26E,58LFN6451653837,SC58-16,H,HBR,,BP,0,,,,V,,,,NAFUTOAMBA,Nafutö Amba,Nafuto Amba,NAFUTOAMBA,Nafutö Amba,Nafuto Amba,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545020,-2206443,-11.269152,166.507171,11:16:09S,166:30:26E,58LFN6451653837,SC58-16,H,HBR,,BP,0,,,,V,,,,NOMBUTOGNILOMBOO,Nombutognilomboo,Nombutognilomboo,NOMBUTOGNILOMBOO,Nombutognilomboo,Nombutognilomboo,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545020,-2206152,-11.269152,166.507171,11:16:09S,166:30:26E,58LFN6451653837,SC58-16,H,HBR,,BP,0,,,,V,,,,NGANDIONEMBAO,Ngandio Nembao,Ngandio Nembao,NGANDIONEMBAO,Ngandio Nembao,Ngandio Nembao,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545598,-2200849,-8.807326,160.951802,8:48:26S,160:57:06E,57LYL1468225889,SC57-04,H,RF,,BP,0,,,,N,,,,FOTEREEF,Fote Reef,Fote Reef,FOTEREEF,Fote Reef,Fote Reef,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545552,-2200793,-9.207192,160.964602,9:12:26S,160:57:53E,57LYK1585381649,SC57-08,H,STM,,BP,0,,,,N,,,,FEO,Feo,Feo,FEO,Feo,Feo,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545552,-2201553,-9.207192,160.964602,9:12:26S,160:57:53E,57LYK1585381649,SC57-08,H,STM,,BP,0,,,,V,,,,HEO,Heo,Heo,HEO,Heo,Heo,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545530,-2200767,-8.899293,160.761207,8:53:57S,160:45:40E,57LXL9366415821,SC57-04,H,STM,,BP,0,,,,N,,,,FAUBABA,Faubaba,Faubaba,FAUBABA,Faubaba,Faubaba,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
